Quote_Id,Quote_Flag,PAR_SMOTE_RF_IG_15,AGG_SMOTE_RF_IG_15,PAR_SMOTE_RF_IG_21,AGG_SMOTE_RF_IG_21,PAR_EQ_RF_IG_15,AGG_EQ_RF_IG_15,PAR_AGG_RF_IG_21,AGG_EQ_RF_IG_21,PAR_SMOTE_DT_IG_15,AGG_SMOTE_DT_IG_15,PAR_SMOTE_DT_IG_21,AGG_SMOTE_DT_IG_21
54689,0,0,0,0,0,0,0,0,0,0,0,0,0
54693,0,0,0,0,0,0,0,0,0,0,0,0,0
54696,0,0,0,0,0,0,0,0,0,0,0,0,0
54700,0,0,0,0,0,0,0,0,0,0,0,0,0
54702,1,1,1,1,1,1,1,1,1,1,1,1,1
54704,0,0,0,0,0,0,0,0,0,0,0,0,0
54705,0,0,0,0,0,0,0,0,0,0,0,0,0
54706,1,1,1,1,1,1,1,1,1,1,1,0,0
54709,1,0,0,1,0,0,0,0,0,1,1,1,1
54710,0,0,0,0,0,0,0,0,0,0,0,0,0
54711,1,1,1,1,0,1,1,1,1,1,1,0,0
54713,0,0,0,0,0,0,0,0,0,0,0,0,0
54714,0,0,0,0,0,0,0,0,0,0,0,0,0
54716,1,0,0,0,0,0,0,0,0,0,1,1,1
54718,0,0,0,0,0,0,0,0,0,0,0,0,0
54720,0,0,0,0,0,0,0,0,0,0,0,0,0
54723,0,0,0,0,0,0,0,0,0,0,0,0,0
54727,0,0,0,0,0,0,0,0,0,0,0,0,0
54728,1,1,1,1,1,1,1,1,1,1,1,1,1
54730,1,0,0,1,0,0,0,0,0,1,0,0,0
54734,1,1,1,1,0,1,1,1,1,0,0,0,1
54744,0,0,0,0,0,0,0,1,0,0,0,0,0
54756,1,0,0,1,0,0,0,0,0,0,0,0,0
54757,1,1,1,1,0,1,1,1,1,1,1,0,0
54760,0,0,0,0,0,0,0,0,0,0,0,0,0
54763,1,1,1,1,1,1,1,1,1,1,1,1,1
54766,1,0,1,1,1,0,1,1,1,0,1,0,0
54767,1,0,1,1,1,0,1,1,1,1,0,0,0
54768,0,0,0,0,0,0,0,0,0,0,0,0,0
54769,0,0,0,0,0,0,0,0,0,0,0,0,0
54771,0,0,0,0,0,0,0,0,0,0,0,0,0
54777,1,1,1,1,0,1,1,1,1,1,0,0,0
54778,1,1,1,1,1,1,1,1,1,1,1,0,0
54779,0,0,0,0,0,0,0,0,0,0,0,0,0
54780,1,1,1,1,0,1,1,0,0,1,1,1,0
54782,0,0,0,0,0,0,0,0,0,0,0,0,0
54786,0,0,0,0,0,0,0,0,0,0,0,0,0
54787,0,0,0,0,0,0,0,0,0,0,0,0,0
54788,0,0,0,0,0,0,0,0,0,0,0,0,0
54790,0,0,0,0,0,0,0,0,0,0,0,0,0
54795,0,0,0,0,0,0,0,0,0,0,0,0,0
54797,0,0,0,0,0,0,0,0,0,0,0,0,0
54801,0,0,0,0,0,0,0,0,0,0,0,0,0
54804,0,0,0,0,0,0,0,0,0,0,0,0,0
54805,0,0,0,0,0,0,0,0,0,0,0,0,0
54806,0,0,0,0,0,0,0,0,0,0,0,0,0
54810,1,0,0,1,0,1,1,1,0,0,0,0,1
54811,1,0,0,1,0,0,0,1,0,1,1,1,0
54813,0,0,1,0,0,1,0,0,0,0,1,0,0
54816,1,1,1,1,1,1,1,1,1,1,1,1,1
54820,0,0,0,0,0,0,0,0,0,0,0,0,0
54822,0,0,0,0,0,0,0,0,0,0,0,0,0
54825,0,0,0,0,0,0,0,0,0,0,0,0,0
54826,0,0,0,0,0,0,0,0,0,0,0,0,0
54829,1,0,0,1,0,0,0,0,0,1,0,0,1
54830,0,0,0,0,0,0,0,0,0,0,0,0,0
54831,1,1,1,1,0,1,1,1,0,0,1,1,1
54832,0,0,0,0,0,0,0,0,0,0,0,0,0
54834,0,0,0,0,0,0,0,0,0,0,0,0,0
54835,0,0,0,0,0,0,0,0,0,0,0,0,0
54839,0,0,0,0,0,0,0,0,0,0,0,0,1
54841,1,1,1,1,0,1,1,1,1,1,1,0,0
54842,0,0,0,0,0,0,0,0,0,0,0,0,0
54853,1,1,1,1,1,1,1,1,1,1,1,1,1
54854,1,1,1,1,0,1,1,1,1,1,1,0,0
54856,0,0,0,0,0,0,0,0,0,0,0,0,0
54857,0,0,0,0,0,0,0,0,0,0,0,0,0
54863,1,1,1,1,0,1,1,1,1,1,1,1,1
54864,1,1,1,1,1,1,1,1,1,0,1,0,0
54866,0,0,0,0,0,0,0,0,0,0,0,0,0
54878,0,0,0,0,0,0,0,0,0,0,0,0,0
54879,0,0,0,0,0,0,0,0,0,0,0,0,0
54880,0,0,0,0,0,0,0,0,0,0,0,0,0
54882,0,0,0,0,0,0,0,0,0,0,0,0,0
54883,1,1,1,1,0,1,1,1,1,1,1,0,1
54884,0,0,0,0,0,0,0,1,1,1,0,0,0
54885,0,0,0,0,0,0,0,0,0,0,0,0,0
54888,0,0,0,0,0,0,0,0,0,0,0,0,0
54891,1,1,1,1,0,1,1,1,1,1,1,0,0
54893,0,0,0,0,0,0,0,0,0,0,0,0,0
54894,1,1,1,1,0,1,1,1,1,1,1,1,1
54902,0,0,0,0,0,0,0,0,0,0,0,0,0
54904,0,0,0,0,0,0,0,0,0,0,0,0,0
54907,0,0,0,0,0,0,0,0,0,0,0,0,0
54908,0,0,0,0,0,0,0,0,0,0,0,0,0
54911,1,0,0,1,0,0,0,0,0,0,1,0,1
54914,0,0,0,0,0,0,0,0,0,0,0,0,0
54918,0,0,0,0,0,0,0,0,0,0,0,0,0
54919,0,0,0,0,0,0,0,0,0,0,0,0,0
54922,1,1,1,1,0,1,1,1,1,1,0,0,0
54926,0,0,0,0,0,0,0,0,0,0,0,0,0
54931,0,0,0,0,0,0,0,0,0,0,0,0,0
54933,0,0,0,0,0,0,0,0,0,0,0,0,0
54935,0,0,0,0,0,0,0,0,0,0,0,0,0
54939,1,1,1,1,1,1,1,1,1,1,1,1,1
54940,0,0,0,0,0,0,0,0,0,0,0,0,0
54943,0,0,0,0,0,0,0,0,0,0,0,0,0
54944,0,0,0,0,0,0,0,0,0,0,0,0,0
54945,1,1,1,1,0,1,1,1,1,1,1,1,1
54949,0,0,0,0,0,0,0,0,0,0,0,0,0
54950,1,1,1,1,1,1,1,1,1,1,1,1,1
54957,0,0,0,0,0,0,0,0,0,0,0,0,0
54967,0,0,0,0,0,0,0,1,0,0,0,0,0
54974,0,0,0,0,0,0,0,0,0,0,0,0,0
54975,1,1,1,1,1,1,1,1,1,1,1,1,1
54977,1,1,1,1,0,1,1,0,1,1,1,0,0
54984,0,0,0,0,0,0,0,0,0,0,0,0,0
54985,1,1,1,1,1,1,1,1,1,1,1,1,1
54987,1,0,0,1,0,1,1,0,0,0,0,1,0
54990,0,0,0,0,0,0,0,0,0,0,0,0,0
54992,1,1,1,1,1,1,1,1,1,1,1,1,1
54996,1,1,0,1,1,1,1,1,0,1,1,1,1
54998,0,0,0,0,0,0,0,0,0,0,0,0,0
54999,1,0,0,1,0,0,0,0,0,0,0,1,1
55001,0,0,0,0,0,0,0,0,0,0,0,0,0
55006,0,0,0,0,0,0,0,0,0,0,0,0,0
55007,0,0,0,0,0,0,0,0,0,0,0,0,0
55009,1,0,0,1,0,0,0,0,0,0,0,0,1
55011,0,0,0,0,0,0,0,0,0,0,0,0,0
55013,0,0,0,0,0,0,0,0,0,0,0,0,0
55017,0,0,1,0,0,1,1,1,0,1,0,0,0
55020,0,0,0,0,0,0,0,0,0,0,0,0,0
55024,0,0,0,0,0,0,0,0,0,0,0,0,0
55025,1,1,1,1,0,1,1,1,1,1,1,1,1
55030,0,0,0,0,0,0,0,0,0,0,0,1,1
55031,0,0,0,0,0,0,0,0,0,0,0,0,0
55032,0,0,0,0,0,0,0,0,0,0,0,0,0
55033,0,0,0,0,0,0,0,0,0,0,0,0,0
55034,1,1,1,1,0,1,1,1,1,1,0,0,1
55038,0,0,0,0,0,0,0,0,0,0,0,0,0
55039,1,1,1,1,1,1,1,1,1,1,1,1,1
55041,0,0,0,0,0,0,0,0,0,0,0,0,0
55046,1,1,1,1,1,1,1,1,1,1,1,1,1
55047,0,0,0,1,0,0,0,0,0,0,1,0,0
55049,0,0,0,0,0,0,0,0,0,0,0,0,0
55051,1,1,1,1,1,1,1,1,1,1,1,1,1
55053,0,0,0,0,0,0,0,0,0,0,0,0,0
55055,0,0,0,0,0,0,0,0,0,0,0,0,0
55060,0,0,0,0,0,0,0,0,0,0,0,0,0
55063,1,1,1,1,0,1,1,1,1,1,1,1,1
55071,1,1,1,1,0,1,1,1,1,0,0,1,1
55075,0,0,0,0,0,0,0,0,0,0,0,0,0
55077,0,0,0,0,0,0,0,0,0,0,0,0,0
55084,0,0,0,0,0,0,0,0,0,0,0,0,0
55085,0,0,0,0,0,0,0,0,0,0,0,0,0
55086,0,0,0,0,0,0,0,0,0,0,0,0,0
55093,0,0,0,0,0,0,0,0,0,0,0,0,0
55098,1,1,1,1,1,1,1,1,1,1,1,1,1
55100,0,0,0,0,0,0,0,0,0,0,0,0,0
55102,1,1,1,1,0,1,1,1,1,1,1,1,1
55105,1,1,1,1,1,1,1,1,1,0,1,1,0
55109,0,0,0,0,0,0,0,0,0,0,0,0,0
55111,1,0,0,1,0,1,0,0,0,1,0,0,1
55113,0,0,0,0,0,0,0,0,0,0,0,0,0
55116,0,0,0,0,0,0,0,0,0,1,0,0,0
55118,1,1,1,1,0,1,1,1,1,1,1,0,0
55122,0,0,0,0,0,0,0,0,0,0,0,0,0
55127,0,0,0,0,0,0,0,0,0,0,0,0,0
55130,0,0,0,0,0,0,0,1,1,0,0,0,0
55132,0,0,0,0,0,0,0,0,0,0,0,0,0
55134,1,1,1,1,0,1,0,0,0,1,1,0,0
55135,1,1,1,1,1,1,1,1,1,1,1,1,1
55138,0,0,0,0,0,0,0,0,0,0,0,0,0
55142,1,1,1,1,0,1,1,1,1,1,1,0,0
55144,0,0,0,0,0,0,0,0,0,0,0,0,0
55145,1,1,0,1,0,1,1,1,1,1,1,0,1
55149,0,0,0,0,0,0,0,0,0,0,0,0,0
55151,0,0,0,0,0,0,0,0,0,0,0,0,0
55154,1,1,1,1,1,1,1,1,1,1,1,1,1
55156,1,1,1,1,1,1,1,1,1,1,1,1,1
55157,0,0,0,0,0,0,0,0,0,0,0,0,0
55158,1,0,0,0,0,1,1,0,0,1,1,0,0
55160,1,1,1,1,1,1,1,1,1,1,1,1,1
55164,0,0,0,0,0,0,0,0,0,0,0,0,0
55166,1,1,1,1,1,1,1,1,1,1,1,1,1
55168,1,1,1,1,0,1,1,0,0,1,1,1,1
55170,1,0,0,0,0,0,0,0,0,0,0,0,0
55172,1,1,1,1,1,1,1,1,1,1,1,1,1
55173,1,1,1,1,1,1,1,1,1,1,1,1,1
55174,0,0,0,0,0,0,0,0,0,0,0,0,0
55181,1,0,0,0,0,0,0,0,0,1,1,0,0
55183,0,0,0,0,0,0,0,0,0,0,0,0,0
55184,0,0,0,0,0,0,0,0,0,0,0,0,0
55185,0,0,0,0,0,0,0,0,0,0,0,0,0
55191,0,0,0,0,0,0,0,0,0,0,0,0,0
55194,0,0,0,0,0,0,0,0,0,0,0,0,0
55199,1,1,1,1,0,1,1,1,1,1,1,0,0
55201,1,1,1,1,1,1,1,1,1,1,1,0,0
55204,1,1,1,1,1,1,1,1,1,1,1,1,1
55205,0,0,0,0,0,0,0,0,0,0,0,0,0
55206,0,0,0,0,0,0,0,0,0,0,0,0,0
55214,0,0,0,0,0,0,0,0,0,0,0,0,0
55215,0,0,0,0,0,0,0,0,0,0,0,0,0
55217,0,0,0,0,0,0,0,0,0,0,0,0,0
55231,0,0,0,0,0,0,0,0,0,0,0,0,0
55232,1,1,1,1,0,1,1,1,0,0,1,1,1
55233,0,1,1,1,1,1,1,1,1,1,1,0,0
55234,1,1,1,1,0,1,1,1,1,1,1,1,1
55236,1,0,1,1,0,1,1,1,1,1,1,0,0
55238,0,1,1,1,0,1,1,1,1,1,1,0,0
55240,1,1,1,1,1,1,1,1,1,1,1,0,1
55246,1,1,1,1,0,1,0,0,0,1,1,0,0
55247,0,0,0,0,0,0,0,0,0,0,0,0,0
55248,0,0,0,0,0,0,0,0,0,0,0,0,0
55249,0,0,0,0,0,0,0,0,0,0,0,0,0
55253,0,0,0,0,0,0,0,0,0,0,0,0,0
55254,0,0,0,0,0,0,0,0,0,0,0,0,0
55256,1,1,1,1,0,1,1,1,1,1,1,1,1
55264,0,0,0,0,0,0,0,0,0,0,0,0,0
55269,0,0,0,0,0,0,0,0,0,0,0,0,0
55272,0,0,0,0,0,0,0,0,0,0,0,0,0
55275,0,0,0,0,0,0,0,0,0,0,0,0,0
55276,1,1,1,1,0,1,1,1,1,1,1,1,1
55277,0,0,0,0,0,0,0,0,0,0,0,0,0
55279,0,0,0,0,0,0,0,0,0,0,0,0,0
55282,1,1,1,1,0,1,1,1,1,1,1,0,1
55283,1,1,1,1,1,1,1,1,1,1,1,1,1
55286,1,1,1,1,1,1,1,1,1,1,1,1,1
55289,1,1,1,1,1,1,1,1,1,1,1,1,1
55294,0,0,0,0,0,0,0,0,0,0,0,0,0
55297,0,0,0,0,0,0,0,0,0,0,0,1,0
55299,1,1,1,1,1,1,1,1,1,1,1,1,1
55307,0,0,0,0,0,0,0,0,0,0,0,0,0
55308,1,1,1,1,0,1,1,1,1,1,1,1,1
55310,0,0,0,0,0,0,0,0,0,0,0,0,0
55312,0,0,0,0,0,0,0,0,0,0,0,0,0
55314,0,0,0,0,0,0,0,0,0,0,0,0,0
55317,1,1,1,1,0,1,1,1,1,1,1,1,1
55320,1,1,0,1,0,1,1,1,1,0,1,1,1
55322,0,0,0,0,0,0,0,0,0,0,0,0,0
55323,0,0,0,0,0,0,0,0,0,0,0,0,0
55328,0,0,0,0,0,0,0,0,0,0,0,0,0
55336,1,1,1,1,1,1,1,1,1,1,1,1,1
55337,0,0,0,0,0,0,0,0,0,0,0,0,0
55339,1,0,0,0,0,0,0,0,0,0,0,0,0
55341,1,1,1,1,1,1,1,1,1,1,1,1,1
55343,1,1,1,1,1,1,1,1,1,1,1,1,1
55344,1,1,1,1,1,1,1,1,1,1,1,1,1
55349,0,0,0,0,0,0,0,0,0,0,0,0,0
55354,0,0,0,0,0,0,0,0,0,0,0,0,0
55358,1,1,1,1,1,1,1,1,1,1,1,1,1
55359,1,0,0,1,0,0,0,1,0,1,1,0,0
55360,1,1,1,1,1,1,1,1,1,1,0,0,1
55361,1,1,1,1,1,1,1,1,1,1,1,1,1
55362,0,0,0,0,0,0,0,0,0,0,0,0,0
55370,0,0,0,0,0,0,0,0,0,0,0,0,0
55371,1,1,1,1,1,1,1,1,1,1,1,1,1
55379,0,0,0,0,0,0,0,0,0,0,0,0,0
55391,0,0,0,0,0,0,0,0,0,0,0,0,0
55392,1,1,1,1,0,1,1,1,1,0,1,0,0
55401,0,0,0,0,0,0,0,0,0,0,0,0,0
55405,0,0,0,0,0,0,0,0,0,0,0,0,0
55407,0,0,0,0,0,0,0,0,0,0,0,0,0
55408,0,0,0,0,0,0,0,0,0,0,0,0,0
55412,1,1,1,1,1,1,1,1,1,1,1,1,1
55415,1,1,1,1,1,1,1,1,1,1,1,0,1
55419,1,1,1,1,1,1,1,1,1,1,1,1,1
55422,1,0,0,1,0,1,1,1,1,0,0,0,1
55424,0,0,0,0,0,0,0,0,0,0,0,0,0
55425,0,0,0,0,0,0,0,0,0,0,0,0,0
55427,1,1,1,1,1,1,1,1,1,1,1,1,1
55430,0,0,0,0,0,0,0,0,0,0,0,0,0
55431,1,1,1,1,0,1,1,1,1,1,1,0,1
55441,1,1,1,1,1,1,1,1,1,1,1,1,1
55447,1,1,1,1,1,1,1,1,1,1,1,1,1
55448,0,0,0,0,0,0,0,0,0,0,0,0,0
55451,0,0,0,0,0,0,0,0,0,0,0,0,0
55458,0,0,0,0,0,0,0,0,0,0,0,0,0
55460,1,1,1,1,1,1,1,1,1,1,1,1,1
55462,1,1,1,1,1,1,1,1,1,1,1,1,1
55467,0,1,1,0,1,0,0,1,1,1,0,0,0
55469,0,0,0,0,0,0,0,0,0,0,0,0,0
55475,0,0,0,0,0,0,0,0,0,0,0,0,0
55476,1,1,1,1,1,1,1,1,1,1,1,0,1
55477,1,1,1,1,1,1,1,1,1,1,1,1,1
55478,0,0,0,0,0,0,0,0,0,0,0,0,0
55480,0,0,0,0,0,0,0,0,0,0,0,0,0
55487,0,0,0,0,0,0,0,0,0,0,0,0,0
55488,0,0,0,0,0,0,0,0,0,0,0,0,0
55489,0,0,0,0,0,0,0,0,0,0,0,0,0
55491,0,0,0,0,0,0,0,0,0,0,0,0,0
55493,0,0,0,0,0,0,0,0,0,0,0,0,0
55497,1,1,1,1,0,1,1,1,1,1,1,0,1
55498,1,1,1,1,1,1,1,1,1,1,1,1,1
55499,0,0,0,0,0,0,0,0,0,0,0,0,0
55502,0,0,0,0,0,0,0,0,0,0,0,0,0
55504,0,0,0,0,0,0,0,0,0,0,0,0,0
55505,0,0,0,0,0,0,0,0,0,0,0,0,0
55507,0,0,0,0,0,0,0,0,0,0,0,0,0
55509,1,1,1,1,0,1,1,1,1,1,1,1,1
55510,1,1,0,1,1,1,1,1,1,1,1,1,0
55512,0,0,0,0,0,0,0,0,0,0,0,0,0
55513,0,1,1,0,0,1,1,1,1,1,0,0,0
55514,1,1,1,1,0,1,1,1,1,1,1,1,1
55515,0,0,0,0,0,0,0,1,0,0,0,0,0
55517,0,0,0,0,0,0,0,0,0,0,0,0,0
55521,0,0,0,0,0,0,0,0,0,0,0,0,0
55528,0,0,0,0,0,0,0,0,0,1,0,0,0
55529,1,1,1,1,1,1,1,1,1,1,1,0,1
55531,1,0,0,1,0,0,0,0,0,1,1,0,1
55532,0,0,0,0,0,0,0,0,0,0,0,0,0
55533,0,0,0,0,0,0,0,0,0,0,0,0,0
55539,0,0,0,0,0,0,0,0,0,0,0,0,0
55540,0,0,0,0,0,0,0,0,0,0,0,0,0
55548,1,1,1,1,1,1,1,0,1,1,1,1,1
55549,1,1,1,1,0,1,1,1,1,0,1,1,1
55551,0,0,0,1,0,0,0,0,0,0,0,0,0
55554,0,0,0,0,0,0,0,0,0,0,0,0,0
55558,0,0,0,0,0,0,0,0,0,0,0,0,0
55564,0,0,0,0,0,0,0,0,0,0,0,0,0
55565,0,0,0,0,0,0,0,0,0,0,0,1,0
55566,0,0,0,0,0,0,0,0,0,0,0,0,0
55567,0,0,0,0,0,0,0,0,0,0,0,0,0
55570,1,1,1,1,1,1,1,1,1,1,1,1,1
55571,0,0,0,0,0,0,0,0,0,0,0,0,0
55573,0,0,0,0,0,0,0,0,0,0,0,0,0
55578,1,1,1,1,1,1,1,1,1,1,1,0,1
55581,0,0,0,0,0,0,0,0,0,0,0,0,0
55582,1,1,1,1,0,1,1,1,1,1,1,0,0
55586,1,1,1,1,0,1,1,1,1,1,1,0,0
55588,0,0,0,0,0,0,0,0,0,0,0,0,0
55589,1,0,0,1,0,0,1,1,1,0,0,1,1
55591,0,0,0,0,0,0,0,0,0,1,0,0,1
55592,0,0,0,0,0,0,0,0,0,0,0,0,0
55594,1,1,1,1,1,1,1,1,1,1,1,1,1
55595,0,0,0,0,0,0,0,0,0,0,0,0,0
55598,0,0,0,0,0,0,0,0,0,0,0,0,0
55600,0,0,0,0,0,0,0,0,0,0,0,0,0
55602,0,0,0,0,0,0,0,0,0,0,0,0,0
55603,1,1,1,1,1,1,1,1,1,1,1,1,1
55607,0,0,0,0,0,0,0,0,0,0,0,0,0
55610,1,0,0,0,0,0,0,0,0,0,1,1,1
55612,0,0,0,0,0,0,0,0,0,0,0,0,0
55614,0,0,0,0,0,0,0,0,0,0,0,0,0
55615,1,1,1,1,1,1,1,1,1,1,1,1,1
55618,1,1,1,1,1,1,1,1,1,1,1,1,1
55622,1,1,1,1,0,1,1,1,1,1,1,1,1
55631,0,0,0,0,0,0,0,0,0,0,0,0,0
55632,0,0,0,0,0,0,0,0,0,0,0,0,0
55633,0,0,0,0,0,0,0,0,0,0,0,0,0
55634,1,1,1,1,1,1,1,1,1,1,1,1,1
55638,0,0,0,0,0,0,0,0,0,0,0,0,0
55643,0,0,0,0,0,0,0,0,0,0,0,0,0
55646,0,0,0,0,0,0,0,0,0,0,0,0,0
55649,0,0,0,0,0,0,0,0,0,0,0,0,0
55654,0,0,0,0,0,0,0,0,0,0,0,0,0
55656,1,1,1,1,0,1,1,1,1,1,1,1,1
55659,1,1,1,1,1,1,1,1,1,1,1,1,1
55661,0,0,0,0,0,0,0,0,0,0,0,0,0
55664,1,1,1,1,0,1,1,1,1,1,1,0,0
55665,0,0,0,0,0,0,0,0,0,0,0,0,0
55667,1,0,0,0,0,0,0,0,0,0,0,0,0
55671,0,0,0,0,0,0,0,1,1,0,0,0,0
55672,1,1,1,1,0,1,1,1,0,1,1,1,1
55673,1,1,1,1,1,1,1,1,1,1,1,1,1
55677,1,1,1,1,1,1,1,1,1,1,1,1,1
55678,0,0,0,0,0,0,0,0,0,0,0,0,0
55679,0,0,0,0,0,0,0,0,0,0,0,0,0
55680,0,0,0,0,0,0,0,0,0,0,0,0,0
55682,1,1,1,1,1,1,1,1,1,1,1,1,1
55687,1,1,1,1,1,1,1,1,1,1,1,1,1
55689,0,0,0,0,0,0,0,1,0,1,0,0,0
55691,0,0,0,0,0,0,0,0,0,0,0,0,0
55692,1,1,1,1,0,1,1,1,1,1,1,0,0
55695,1,1,1,1,0,1,1,1,1,1,1,0,1
55699,0,0,0,0,0,0,0,0,0,1,0,0,0
55701,1,1,1,1,0,1,1,0,0,1,0,0,0
55703,0,0,0,0,0,0,0,0,0,0,0,0,0
55708,1,1,1,1,1,1,1,1,1,1,1,1,1
55709,0,0,0,0,0,0,0,0,0,0,0,0,0
55710,0,0,0,0,0,0,0,0,0,0,0,1,1
55711,1,0,0,1,0,0,0,0,0,0,0,0,0
55716,1,1,1,1,1,1,1,1,1,1,1,1,1
55717,0,0,0,0,0,0,0,0,0,0,0,0,0
55719,1,1,1,1,0,1,1,1,1,1,1,0,0
55721,1,1,1,1,1,1,1,1,1,1,1,1,1
55722,0,0,0,0,0,0,0,0,0,0,0,0,0
55729,1,1,1,1,1,1,1,1,1,1,1,1,1
55730,0,0,0,0,0,0,0,0,0,0,0,0,0
55732,0,0,0,0,0,0,0,0,0,0,0,0,0
55735,1,1,1,1,1,1,1,1,1,1,1,1,1
55738,1,0,0,0,0,0,0,0,0,0,0,1,1
55739,0,0,0,0,0,0,0,0,0,0,0,0,0
55740,1,1,1,1,0,1,1,1,1,1,1,0,0
55741,1,1,1,1,0,1,1,1,1,1,0,0,0
55742,0,0,0,0,0,0,0,0,0,0,0,0,0
55744,0,0,0,0,0,0,0,0,0,0,0,0,0
55745,0,0,0,0,0,0,0,0,0,0,0,0,0
55746,0,0,0,0,0,0,0,0,0,0,0,0,0
55747,1,1,1,1,1,1,1,1,1,1,1,1,1
55748,1,1,1,1,1,1,1,1,1,1,1,1,1
55752,1,1,1,1,0,1,1,0,1,1,1,0,0
55753,0,0,0,0,0,0,0,0,0,0,0,0,0
55755,0,0,0,0,0,0,0,0,0,0,0,0,0
55757,0,0,0,0,0,0,0,0,0,0,0,0,0
55761,0,0,0,0,0,0,0,0,0,0,0,0,0
55762,1,1,1,1,0,1,1,1,1,1,1,0,0
55766,0,0,0,0,0,0,0,0,0,0,0,0,0
55767,0,0,0,0,0,0,0,0,0,0,0,0,0
55768,0,0,0,0,0,0,0,0,0,0,0,0,0
55770,0,0,0,0,0,0,0,0,0,0,0,0,0
55771,0,0,0,0,0,0,0,0,0,0,0,0,0
55775,0,0,0,0,0,0,0,0,0,0,0,0,0
55777,1,1,1,1,1,1,1,1,1,1,1,1,1
55778,0,0,0,0,0,0,0,0,0,0,0,0,0
55780,0,0,0,0,0,0,0,0,0,0,0,0,0
55782,0,0,0,0,0,0,0,0,0,0,0,0,0
55784,1,0,0,1,1,0,0,0,1,1,0,1,1
55788,0,0,0,0,0,0,0,0,0,0,0,0,0
55789,0,0,0,0,0,0,0,0,0,0,0,0,0
55791,0,0,0,0,0,0,0,0,0,0,0,0,0
55792,0,0,0,0,0,0,0,0,0,0,0,0,0
55793,1,1,1,1,1,1,1,1,1,1,1,1,1
55795,1,1,1,1,1,1,1,1,1,1,1,1,1
55798,0,0,0,0,0,0,0,0,0,0,0,0,0
55804,0,0,0,0,0,0,0,0,0,0,0,0,0
55806,1,0,0,1,0,0,0,0,0,0,1,1,1
55807,1,1,1,1,0,1,1,1,1,1,1,0,0
55808,0,0,0,0,0,0,0,0,0,0,0,0,0
55809,1,0,1,1,0,1,0,0,0,1,0,0,0
55810,0,0,0,0,0,0,0,0,0,0,0,0,0
55811,0,0,0,0,0,0,0,0,0,0,0,0,0
55812,1,1,1,1,1,1,1,1,1,1,1,1,1
55814,0,0,0,0,0,0,0,0,0,0,0,0,0
55815,1,1,1,1,1,1,1,1,1,1,1,1,1
55818,0,0,0,0,0,0,0,0,0,0,0,0,0
55819,0,0,0,0,0,0,0,0,1,0,0,0,0
55824,1,1,1,1,1,1,1,1,1,1,1,1,1
55831,0,0,0,0,0,0,0,0,0,0,0,0,0
55833,0,0,0,0,0,0,0,0,0,0,0,0,0
55838,0,1,1,0,0,0,0,0,0,0,1,1,1
55840,1,1,1,1,0,1,1,1,1,1,1,1,1
55841,1,1,1,1,1,1,1,1,1,1,1,1,1
55845,0,0,0,0,0,0,0,0,0,0,0,0,0
55846,1,1,1,1,0,1,1,1,1,1,1,1,1
55847,0,0,0,0,0,0,0,0,0,0,0,0,0
55848,1,1,1,1,0,1,1,1,1,1,0,0,1
55862,1,1,1,1,1,1,1,1,1,1,1,1,1
55866,1,1,1,1,0,1,1,1,1,1,0,0,0
55868,1,0,0,0,0,0,0,0,1,1,1,1,1
55871,1,1,1,1,1,1,1,1,1,1,1,1,1
55873,0,0,0,0,0,0,0,0,0,0,0,0,0
55876,0,0,0,0,0,0,0,0,0,0,0,0,0
55879,0,0,0,0,0,0,0,0,0,0,0,0,0
55880,0,0,0,0,0,0,0,0,0,0,0,0,0
55884,0,0,0,0,0,0,0,0,0,0,0,0,0
55886,1,1,1,1,1,1,1,1,1,1,1,1,1
55898,1,1,0,1,0,0,1,0,0,1,0,1,0
55900,0,0,0,0,0,0,0,0,0,0,0,0,0
55901,0,0,0,0,0,0,0,0,0,0,0,0,0
55904,1,1,1,1,1,1,1,1,1,1,1,1,1
55908,0,0,0,0,0,0,0,0,0,0,0,0,0
55909,0,0,0,0,0,0,0,0,0,0,0,0,0
55910,1,1,1,1,1,1,1,1,1,1,1,1,1
55915,0,0,0,0,0,0,0,0,0,1,0,0,0
55917,0,0,0,0,0,0,0,0,0,0,0,0,0
55921,0,0,0,0,0,0,0,0,0,0,0,0,0
55924,0,0,0,0,0,0,0,0,0,0,0,0,0
55928,0,0,0,0,0,0,0,0,0,0,0,0,1
55930,1,1,1,1,1,1,1,1,1,1,1,0,1
55931,0,0,0,0,0,0,0,0,0,0,0,0,0
55933,1,1,1,1,0,1,1,1,1,1,1,1,0
55934,1,0,0,1,1,1,0,1,0,0,0,0,0
55935,0,0,0,0,0,0,0,0,0,0,0,0,0
55938,0,0,0,0,0,0,0,0,0,0,0,0,0
55940,0,0,0,0,0,0,0,0,0,0,0,0,0
55942,1,1,1,1,0,1,1,1,1,1,1,0,1
55943,0,0,0,0,0,0,0,0,0,0,0,0,0
55947,0,0,0,0,0,0,0,0,0,0,0,0,0
55949,0,0,0,0,0,0,0,0,0,0,0,0,0
55952,0,0,0,0,0,0,0,0,0,0,0,0,0
55954,1,1,1,1,1,1,1,1,1,1,1,1,1
55955,1,1,1,1,0,1,1,1,0,1,1,0,0
55968,0,0,0,0,0,0,0,0,0,0,0,0,0
55973,0,0,0,0,0,0,0,0,0,0,0,0,0
